album,data,musica,letra
The Velvet - The 2nd Mini Album,2016,Cool Hot Sweet Love,"On this track, when will you make me cry?
Try to imagine what kind of melody it’ll be.
The simpler it is, the more beautiful it gets,
But the more you touch it, the more it loses its shine.
Sometimes, like a crescent moon, you’re so cold,
But when I hold you tight, you melt into something hot and sweet.
That sweet thing inside you,
Let me taste that simple, beautiful flavor.
That’s cool hot sweet love,
Our very own cool hot sweet sweet love.
Spread your white wings,
It feels dizzying, like standing on a cloud.
Such a pure emotion,
I’m just loving you.
Filling the song, I follow along, it’s so good,
We’re becoming complete,
Cold yet hot and sweet,
Our very own cool hot sweet love.
Cool cool hot hot sweet love,
Cool cool hot hot sweet sweet love.
Cool cool hot hot sweet love,
Cool cool hot hot sweet sweet love.
A little coffee on ice cream,
Caught my tongue in an instant.
As it melts, it takes control of me,
I realized what I really wanted.
Love doesn’t seem complicated,
Only when I express everything without lies.
That sweet thing inside you, let me taste that simple, beautiful flavor.
That’s cool hot sweet love,
Our very own cool hot sweet sweet love.
Spread your white wings,
It feels dizzying, like standing on a cloud.
Such a pure emotion,
I’m just loving you.
With your blue breath and pink warmth,
It’s so good, I can’t refuse,
Cold yet hot and sweet,
Our very own cool hot sweet love.
You can’t even imagine me throwing everything away,
That I’d choose you.
Don’t be surprised, it’s just begun.
Spread your white wings,
It feels dizzying, like standing on a cloud.
Such a pure emotion,
I’m just loving you.
With your blue breath and pink warmth,
It’s so good, I can’t refuse,
Cold yet hot and sweet,
Our very own cool hot sweet love.
We got a cool hot sweet love,
We got a cool hot sweet love,
We got a cool hot sweet love.
Filling the song, I follow along, it’s so good,
We’re becoming complete,
Cold yet hot and sweet,
Our very own cool hot sweet love.
Cool cool hot hot sweet love,
Cool cool hot hot sweet sweet love.
Cool cool hot hot sweet love,
Cool cool hot hot sweet sweet love."
The Velvet - The 2nd Mini Album,2016,Light Me Up,ERRO AO ACESSAR A PÁGINA
The Velvet - The 2nd Mini Album,2016,First Time,"I really don’t know, I’m so excited
Staying up all night, it’s like a dream
Holding hands, we walk under the starry sky
No matter how much I look, it’s never enough
When I wake up in the morning, do you think of me?
When you see something nice, do I come to mind?
Do you ever find yourself smiling alone like I do?
Tell me, is this the first time? You’re falling for me too, right?
I want to know everything, is my heart deeper than yours? Like a fool
Every day we learn, little by little getting to know each other
The joys came slowly, oh is this love?
When we look into each other’s eyes, I become so honest
I feel like a kid again
You’re so beautiful, every day feels new
I’ve never felt anything like this before
Is your every day like this too?
Tell me, is this the first time? You’re falling for me too, right?
I want to know everything, is my heart deeper than yours? Like a fool
In the end, we’re one, somehow, in some way
I want it to be the first time and the last time
It can’t be perfect, like we’re only half
We fill each other up completely
Tell me, is this the first time? You’re falling for me too, right?
I want to know everything, is my heart deeper than yours? Like a fool
Today I realized how much I really love you for the first time"
The Velvet - The 2nd Mini Album,2016,Rose Scent Breeze,"I can't say anything anymore
Though I close my eyes
To open them and cry
It's just too deep a pain
That promise from long ago
Now just a memory, I say
With that cold smile
You drift away from me
The scent of roses drifts in the breeze
Sorrowful sighs scatter in the air
I can't hold on
To the way you’re fading away
I can't hold on anymore
That promise from long ago
Now just a memory, I say
With that cold smile
You drift away from me
The scent of roses drifts in the breeze
Sorrowful sighs scatter in the air
I can't hold on
To the way you’re fading away
I can't hold on anymore
My empty heart
Only wants you
The scent of roses drifts in the breeze
Sorrowful sighs scatter in the air
I can't hold on
To the way you’re fading away
I can't hold on anymore
I can't hold on anymore"
Wish Tree - WINTER GARDEN,2015,Wish Tree,ERRO AO ACESSAR A PÁGINA
The Red - The 1st Album,2015,Dumb Dumb,"Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
I worry about you all day long
I don't know what to do with you, oh
Baby, baby, baby, baby, baby, you
Play me, play me, play me, play me, play me
G-G-G, those eyes make me dizzy and confused
Scattering my rational senses, oh
Baby, baby, baby, baby, baby, you
Crazy, crazy, crazy, crazy, crazy (crazy, yeah!)
Like a mannequin doll
Everything is awkward from start to finish
Just do it as usual.
And a foolish dance that starts just when I see you
Eyes, nose, mouth, facial expressions
Arms and legs walking
You don't listen to me
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Even the heart trembles
I feel like running wild
It doesn't work out the way I want it to.
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
I dreamed of a romantic movie
Your love always makes my hands sweat, oh
Baby, baby, baby, baby, baby
You make me crazy, crazy, crazy, crazy, hey!
Like a mannequin doll
Everything from one to ten is awkward (ha, ha, ha)
Just do it as usual.
And the stupid dance that starts just when I see you, no
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (ooh-ooh)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (na-ah, ah, ah, ah)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
You need to Beat It, that boy Michael Jackson Bad
I'm not your Billie Jean, don't you Leave Me Alone
But an ambiguous response, I want Black Or White
I can’t give up, my Man In The Mirror
Why You Wanna Trip on Me? you are so mischievous
Boy, you make me Scream, why are you doing this to me?
Well, your love really Never Felt So Good
It's probably so thrilling, watching the Thriller
I guess I can't get away from you
Even if I hate you, I don’t hate you
I want to be like that sister
Why do you keep calling me cute? No
Like a little brother robot
Everything from one to ten is awkward (ha, ha, ha)
What should I do? I guess it's broken (I guess it's broken)
I even forgot how to breathe
Eyes, nose, mouth, facial expressions (oh no)
Arms and legs (walking)
You don't listen to me
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Even the heart trembles
I feel like running wild
It doesn't work out the way I want it to.
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb (dumb, dumb, dumb, oh)
Dumb, dumb, dumb, dumb, dumb (baby)
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (dumb)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (I must be)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (oh, oh, oh, oh, oh)"
The Red - The 1st Album,2015,Huff n Puff,ERRO AO ACESSAR A PÁGINA
The Red - The 1st Album,2015,Campfire,"Hey-ey
Hey-ey, yeah, yeah
Filled with regret, this kind of heart
How to deal with the setting sunlight
Tell me more deeply and honestly about myself
I want to get closer to you
Before I knew you, what kind of person was I
What book deeply impressed me
For a while, my heart raced
Even those moments
It might be Pandora's box
Usually hard to hear talking (uh-huh, uh-huh)
Ambiguous smiles hiding behind
Talking about the heart all night long (uh-huh, uh-huh)
Under the night sky, campfire
Leaning on your shoulder
A campfire just for us
Night captured in the flames (oh-oh, oh)
Your hand that wraps around my slightly blushing cheek
The sound of crackling wood burning
Campfire reflected in my eyes
Remember this night
Oh, what more do we need
This is our own truth game
No lies, oh, oh, absolutely no, oh
Why hide unnecessarily
What is your favorite season
What is the treasure number one in your room
At least once, imagine
What was I like in your mind
Melting in your sweet voice
My heart is like marshmallows in cocoa (uh-huh, uh-huh)
Dancing softly in the warm
Bonfire, conveying feelings for you (uh-huh, uh-huh)
Under the night sky, campfire
Leaning on your shoulder
A campfire just for us
Night captured in the flames (oh-oh, oh)
Your hand that wraps around my slightly blushing cheek
The sound of crackling wood burning
Campfire reflected in my eyes
Remember this night
More cool than trendy movies or cool places
I want to hear your story like the starlight in the sky
Whether farther or closer than I think
In my eyes, they all sparkle the same
Ooh, come on, come on (hey, hey, hey)
Happy you around
Ooh, hey, uh-huh (hey, hey, hey)
Yeah, let me hear it one time
His inner heart that no one has heard
Under the night sky, campfire (ooh-ooh)
Leaning on your shoulder
A campfire just for us (hey yeah, hey yeah)
Night captured in the flames (oh-oh, oh)
Your hand that wraps around my slightly blushing cheek (your hand)
The sound of crackling wood burning (burning sound)
Campfire reflected in my eyes
Remember this night
Under the night sky, campfire
A campfire just for us
Ooh-ooh, words being conveyed (oh-oh, oh)
Your hand that wraps around my slightly blushing cheek (your hand)
The sound of crackling wood burning (burning sound)
Such a special campfire
Remember this night
Under the night sky, campfire"
The Red - The 1st Album,2015,Red Dress,ERRO AO ACESSAR A PÁGINA
The Red - The 1st Album,2015,Oh Boy,"Oh boy (boy)
Oh boy (b-boy)
Oh boy (boy)
Oh boy
Oh boy the sunlight that shines on me
Oh boy all in your eyes
Oh boy you're so dazzling hey
Oh boy softly in my ear
Oh boy sweet voice
Oh boy you woke me up from my sleep eh
Opening my mouth with words I've never learned
Opening my eyes to only hold you
Even I discovered myself that I never knew yeah
In the fantasy I've dreamed of
He comes to find me, find me, find me
Approaching silently again, only a breath-stopping smile
You surprise me with just a blink of an eye
The moment time stops as if our lips are about to touch
A new season blows into me
Oh boy (boy)
Oh boy (b-boy)
Oh boy (boy)
Oh boy (boy)
Oh boy (Will you wake up the hidden me)
Oh boy (When I open my eyes to your dazzling self)
Oh boy (Becoming a different world from yesterday)
Oh boy (yeah, yeah)
Oh boy like a puzzle
Oh boy with one missing piece
Oh boy you perfectly fit me hey
The familiar world somehow feels special
You call me, making everything beautiful
This amazing feeling is new to me yeah (ooh-ooh, ooh)
In the fantasy I've dreamed of
He comes to find me, find me, find me (He comes to find me baby)
Approaching silently again, only a breath-stopping smile
You surprise me with just a blink of an eye
The moment time stops as if our lips are about to touch
A new season blows into me (that boy, boy)
Oh boy (Will you wake up the hidden me)
Oh boy (When I open my eyes to your dazzling self)
Oh boy (Becoming a different world from yesterday)
Oh boy (yeah)
Oh fate is a bit lacking
This is a miracle, in front of a reality more wonderful than a dream yeah
I can't sleep anymore, this heart that has just awakened
Can't be expressed in words, look only at me, my love
With a small whisper, escaping
From the dream, escaping, escaping (oh boy)
Your constant gaze and warm smile
Such a strange scent and your voice
Me looking at your eyes looking at me
Why did I bloom into a flower I didn't even know the name of
Oh boy (Will you wake up the hidden me)
Oh boy (When I open my eyes to your dazzling self)
Oh boy (Becoming a different world from yesterday)
Oh boy (yeah, yeah)
Oh boy"
The Red - The 1st Album,2015,Lady's Room,ERRO AO ACESSAR A PÁGINA
The Red - The 1st Album,2015,Time Slip,"It's a gloomy Monday, the weather's weird
Can't wake up to that morning bell, just feeling drained
Perfect morning to wander in a dream
I’m slipping into that sweet, sweet sleep
I keep getting pulled deeper and deeper
Wrapped up in this fluffy blanket wave
Stay in bed today, lost in a blissful dream
When I close my eyes, time slips away, lost in a daze
Slipping away, time slips to another world
When I close my eyes, time slips, anywhere's the best place
Slipping away, I love it
The pillow I hug tight feels like your warm embrace (baby here we go)
Oh no mama, don’t wake me up, I don’t wanna leave this dream
That world outside my bed just keeps spinning fast (baby here we go)
Just a little longer, 1, 2, 3, no, just 10 more minutes
To another world, anywhere's the best place
How long has it been? Feels like forever
In that warm dream, I can meet you again
I keep getting pulled deeper and deeper, wrapped up in this fluffy blanket wave
1 minute, 2 minutes, 3 minutes, 4 minutes, when I open my eyes, it’s 34 minutes, what the hell, I don't care
Stay in bed today, lost in a blissful dream
Stay in bed today, lost in a blissful dream
That stuffy ceiling has turned into white clouds (baby here we go)
Oh no mama, don’t wake me up, I don’t wanna leave this dream
Just for this moment, everything’s just like I imagined (baby here we go)
Just a little longer, 1, 2, 3, no, just 10 more minutes
In this lazy sense of time
The real world feels more and more distant
Everything my heart desires
When I close my eyes, I’m here, oh
Baby here we go"
The Red - The 1st Album,2015,Don't U Wait No More,LETRA INDISPONÍVEL
The Red - The 1st Album,2015,Day 1,"Like the first day I wore my school uniform
Awkward feelings and excited heart
Last night, with your sudden confession
I actually couldn't sleep for an hour
Different from yesterday
Let's stop being friends now
But hey
I have a request
Promise me
Kiss, kiss, kiss, don't miss a single day
Love, love, love, whisper to me before falling asleep
As much as you wanted, as much as I waited
Embrace me with all your heart, cherish me
You've been too obvious all this time
But that made me even more excited
Holding your hand for the first time
In the moist trembling
I secretly flutter and get warmer
Kiss, kiss, kiss, don't miss a single day
Love, love, love, whisper to me before falling asleep
As much as you wanted, as much as I waited
Embrace me with all your heart, oh yeah
Today more than yesterday
Tomorrow more than today
Let our hearts grow even bigger, yeah
So you won't be lonely alone
So we won't be sad together
I'll stick by your side
Step by step, I like walking together
Ding ding ding, I like the song only we know
Even if a long time passes, without it becoming a habit
Cherish me with all your sincere heart
Time is too precious
I want to see you again tomorrow
As much as you wanted
As much as I waited
Embrace me with all your heart
I love you"
The Red - The 1st Album,2015,Cool World,ERRO AO ACESSAR A PÁGINA
Ice Cream Cake - The 1st Mini Album,2015,Ice Cream Cake,"La la la la la, la la la la
La la la la la, la la la la
Oh the dazzling sunlight on a peaceful holiday
Wearing a pretty white dress oh
Oh I left the house, humming a tune
La la la la la, la la la la
You look at me, lost in thought, look again
The moment you captured your heart
Your trembling voice, the sound of drums in your heart
And the twinkling sound of bells ringing
La la la la la, la la la la
La la la la la, la la la la
La la la la la
Please, the sweet taste of ice cream cake
Matching the special day with a taste
The ice cream on your lips
Will make your heart flutter and come closer to me
It’s so tasty, come and chase me
I can't wait
I scream you scream
Gimme that, gimme that ice cream
Oh, vanilla, chocolate, honey
With a cherry on top
I'll show you different things every day
More than the fountain that draws a rainbow
I'll be more attracted to you who draws love
Take me with you, let's go, hurry
Ride on the small scooter, oh me
Uh, wrapping your waist
In my hand, even if today passes, my heart will still beat
La la la la la, la la la la
La la la la la, la la la la
La la la la la
Please, the sweet taste of ice cream cake
Matching the special day with a taste
The ice cream on your lips
Will make your heart flutter and come closer to me
It’s so tasty, come and chase me
I can't wait
I scream, you scream
Gimme that, gimme that ice cream
I scream, you scream
Gimme that, gimme that ice cream
I scream, you scream
Gimme that, gimme that
Pops melting in my mouth
I put a lot in, my mouth is melting
Baby boy, other guys don't know anything
You're so fine, choose clothes that won't stand out
Never get me wrong
My boo, I have no interest in that bag
From boring Monday to Thursday
Man, I wanna pass
In your gaze
See some good vibe
It feels good
The moment our eyes meet
Gimme that, gimme that
Gimme that, gimme that
Gimme that, gimme that ice cream
Please, the soft taste of ice cream cake
I'll wait for you and keep the candles lit
Ice cream cake in warm hearts
Kiss me before it melts
It’s so tasty, come and chase me
Your lips are sweetly melting, I close my eyes
Sweet taste of ice cream cake
Matching the special day with a taste
The ice cream on your lips
Will make your heart flutter and come closer to me
It’s so tasty, come and chase me
I can't wait
I scream, you scream
Gimme that, gimme that ice cream
I scream you scream
Gimme that, gimme that ice cream
I scream, you scream
Gimme that, gimme that
Your lips"
Ice Cream Cake - The 1st Mini Album,2015,Automatic,"(How, how do you like this to be?)
(Natural and automatically for you)
I love the way, you embrace and fill my heart
I didn't know it before, it just comes automatic
The senses move with the smallest gestures
It just comes so natural, it just comes automatic
The fantasy I've been waiting for every day has come true
My heart is breathing for you
A momentary, disturbing sound reaches you
Love has told me the whole truth
Warm, velvety skin with a hint of shine on the lips
All the eyes that look like they're soaked in rain are beautiful
I love the way, you embrace and fill my heart
I didn't know it before, it just comes automatic
The senses move with the smallest gestures
It just comes so natural, it just comes automatic
A sugar rush that just brushed past me
You stand still so naturally
I close my eyes and open them again
It's like a dream that I'm already deeply in, you can't wake me up
Warm velvet skin with a slight glow on the lips (feel you)
Your eyes, wet from the rain, are all beautiful (beautiful)
Your warm hands and faint smile
In your world, everything is beautiful
I love the way, you embrace and fill my heart
I didn't know it before, it just comes automatic
The senses move with the smallest gestures
It just comes so natural, it just comes automatic
I'm drawn to it again, it's automatic
Just hold on to this feeling
I love the way I'm keeping my feet by your side
It's already decided, it just comes automatic
I want to stay in your space forever
It just comes so natural, it just comes automatic
It just comes automatic"
Ice Cream Cake - The 1st Mini Album,2015,Somethin Kinda Crazy,LETRA INDISPONÍVEL
Ice Cream Cake - The 1st Mini Album,2015,Stupid Cupid,"Hey, mister, mister, that’s not you (ah ah)
Can’t you see the signs I’m sending? (ah ah)
Even when I pray so desperately
Your arrow flies right over his head
Every day na-na-na-na-na, I’m burning up
Why is it that your arrows always miss? (yeah, yeah, yeah)
No more love, no, don’t want it
This guy is enough for me
This is my last request, no more
Just this once, just this once, just this once, oh
I can’t take your cruel games anymore
How long will you keep me waiting?
I want to have a sweet love too
Stupid cupid, wake up
(Wake up) stupid cupid
(Oh-oh wake up) ha-ha, yeah
One shot of love is all I need (ah)
But you can’t seem to hit the target
Above my head na-na-na-na-na, up in the clouds, fly, fly
When he looks at me, that’s when you need to aim right (yeah, yeah)
No more love, no, don’t want it (want it, oh)
This guy is enough for me
This is my last request, no more (no more)
Just this once, just this once, just this once, oh, oh, oh
I can’t take your cruel games anymore (your games)
How long will you keep me waiting? (No more)
I want to have a sweet (yeah) love too (oh, oh)
Stupid cupid, wake up
You know, you’re so stupid (ah ha ha ha)
(Oh) Do you really have the heart to connect us?
Stupid cupid, wake up
Stupid cupid, just shooting arrows, doesn’t know love
Stupid cupid, doesn’t care, doesn’t know my heart (doesn’t know my heart, yeah)
I can’t take your cruel games, please stop, send him to me now (stupid cupid)
I want to have a sweet love, I want to love
Stupid cupid, doesn’t know love
Stupid cupid, doesn’t know my heart
I want to have a sweet love too
Stupid cupid, wake up"
Ice Cream Cake - The 1st Mini Album,2015,Take It Slow,"Ah- stop woo- take it slow
Lately, you've been acting more manly, but why?
You're still just a young brother, aren't you?
Could it be you?
Suddenly, your mature way of speaking
Is cute, but the atmosphere feels strange
You probably don't like me like this
But I only seem childish
Am I here? Honestly, I don't mind
Why do you keep looking at me like that?
You know I'm not someone who easily opens up
Come slowly, protect me more
I'm still a baby, take it slow
Lately, your contact has been less frequent, why?
Why do your words keep cutting off?
Don't know why
Your eyes pretending to be serious awkwardly
Are cute, and I secretly smile
You probably don't like me like this
Just wait a little longer
I'll think about it for a moment
Slowly, looking at you, I don't seem so young
It feels sincere, yes
Now I'll open my heart, don't let me down
I'll show you only my sweet trembling lips
Am I here? Honestly, I don't mind
Why do you keep looking at me like that?
You know I'm not someone who easily opens up
Come slowly, protect me more
I'm still a baby, take it slow
Ah- stop woo- take it slow falling slowly"
Ice Cream Cake - The 1st Mini Album,2015,Candy,LETRA INDISPONÍVEL
Be Natural - The 2nd Single,2014,Be Natural,LETRA INDISPONÍVEL
행복(Happiness),2014,행복(Happiness),"Sometimes, you gotta be bold
Just rock the world, boo ya!
La la la la la la la
Happiness
La la la la la la la
Are you happy, uh?
Worries blow up
Change up the gloomy mood
Now gather strength, wind up
A single shot full of wonderful things
Straight up
Every day I style up, mood up
Focus on what's happening
Shall I tell you
The secret to living happily
In the morning, I wake up
Tell my mom I love her
(Ah, my sweet daughter)
Happiness that follows me closely
Is so cute, it makes me happy
(Uh, she said)
This money, that power
Just following, following, following
Seems like adults are busy
They are not really happy
Happy things, wonderful things
The world is truly, truly, truly vast
That money, that power
We've long stopped caring
Different, different, I want to try
Just do it
Thinking and worrying, when you become an adult
You'll have a lot of regrets
Yesterday, today, tomorrow, seeking happiness
My adventure diary
Different, different, I believe in the power of positivity
I trust
La la la la la la la
Happiness
La la la la la la la
I want
La la la la la la la
Let's dream
La la la la la la la
Uh, are you happy, uh?
On the way to school, met a friend
Ran up to me, linked arms
Smiled at me, it's nice
Gathered together, teasing each other
The boys, as I pass by
Conscious of me, it's nice
She nags, but in the world
I'm the best, says mom
Hey, hey, except for the fights
On TV, adults know nothing
I'm happy because I'm me, getting better and better
What makes me feel even better is having you by my side
Uh, what you wanna be?
This money, that power
Just following, following, following
Seems like adults are busy
They are not really happy
Happy things, wonderful things
The world is truly, truly, truly vast
That money, that power
We've long stopped caring
Different, different, I want to try
Just do it
Thinking and worrying, when you become an adult
You'll have a lot of regrets
Yesterday, today, tomorrow, seeking happiness (getting better and better)
My adventure diary
Different, different, I believe in the power of positivity (I'm happy because I'm me)
I trust
La la la la la la la
Happiness
La la la la la la la
I want
La la la la la la la
Let's dream
La la la la la la la
Happiness
Shine on me, let it shine on me
In my arms, let it shine
Shine on me, let it shine on me
In my two arms, let it shine
La la la la la la la
Happiness
La la la la la la la
I want
La la la la la la la
Let's dream
La la la la la la la
Happiness"
